Country 1,Country 2,Project Name,Project Name (local lang/script),Other name(s),Capacity (MW),Binational,Country 1 Capacity (MW),Country 2 Capacity (MW),Turbines,Status,Complex,Start Year,Retired Year,Owner,Owner Name (local lang/script),Operator,Operator Name (local lang/script),Technology Type,River / Watercourse,Latitude,Longitude,Location Accuracy,City 1,Local Area 1,Major Area 1,State/Province 1,Subregion 1,Region 1,City 2,Local Area 2,Major Area 2,State/Province 2,Subregion 2,Region 2,GEM location ID,GEM unit ID,Wiki URL
China,,Huayuan hydroelectric plant,花园抽水蓄能电站,,1200,No,1200,0,,pre-construction,,,,,,,,pumped storage,,30.3844,115.6091,approximate,Shizizhen Town,Qichun County,Huanggang City,Hubei,Eastern Asia,Asia,,,,,,,L600847,G600853,https://gem.wiki/Huayuan_hydroelectric_plant
China,,Huilong hydroelectric plant,回龙抽水蓄能水电站,Nangyang Huilong pumped storage hydroelectric plant(南阳回龙抽水蓄能水电站),120,No,120,0,2 x 60 MW,operating,,2005,,State Grid Xinyuan CO LTD,国网新源控股有限公司,State Grid Xinyuan CO LTD Huilong Branch,国网新源控股有限公司回龙分公司,pumped storage,,33.4393,112.6498,approximate,Cuizhuang Town,Nanzhao County,Nanyang City,Henan,Eastern Asia,Asia,,,,,,,L600848,G600854,https://gem.wiki/Huilong_hydroelectric_plant
China,,Huizhou hydroelectric plant,惠州抽水蓄能电站,,2400,No,2400,0,8 x 300 MW,operating,,2011,,China Southern Power Grid Peak Shaving and Frequency Modulation Power Generation CO LTD [54%]; CGN Energy Development CO LTD [46%],南方电网调峰调频发电有限公司[54%]; 中广核能源开发有限责任公司[46%],Huizhou Energy Storage Power Generation CO LTD,惠州蓄能发电有限公司,pumped storage,,23.2271,114.3308,exact,,Boluo County,Huizhou Municipality,Guangdong,Eastern Asia,Asia,,,,,,,L600849,G600855,https://gem.wiki/Huizhou_hydroelectric_plant
China,,Huizhou Zhongdong hydroelectric plant,惠州中洞抽水蓄能电,,1200,No,1200,0,4 x 300 MW,pre-construction,,,,China Southern Power Grid Peak Shaving and Frequency Modulation Power Generation CO LTD,南方电网调峰调频发电有限公司,,,pumped storage,,23.2206,115.3706,approximate,Gaotan Town,Huidong County,Huizhou Municipality,Guangdong,Eastern Asia,Asia,,,,,,,L600850,G600856,https://gem.wiki/Huizhou_Zhongdong_hydroelectric_plant
China,,Hunanzhen hydroelectric plant,湖南镇水电站,,270,No,270,0,4 x 42.5 MW,operating,,1996,,China Huadian Group Zhejiang Branch CO LTD,中国华电集团有限公司浙江分公司,Zhejiang Huadian Wuxi River Hydropower Plant,浙江华电乌溪江水力发电厂,conventional storage,Wuxijiang River,28.6298,118.8933,exact,Tangyuankou Town,Jiangshan City,Quzhou City,Zhejiang,Eastern Asia,Asia,,,,,,,L600851,G600857,https://gem.wiki/Hunanzhen_hydroelectric_plant
China,,Hunyuan hydroelectric plant,浑源抽水蓄能电站,,1500,No,1500,0,4 x 375 MW,construction,,2027,,State Grid Xinyuan CO LTD [55%]; Xiaolangdi Water Resources Investment CO LTD [35%]; State Grid Shanxi Electric Power CO LTD [10%],国网新源控股有限公司[55%]; 黄河小浪底水资源投资有限公司[35%]; 国网山西省电力公司[10%],,,pumped storage,,39.5141,113.6443,approximate,Guaner Town,Hunyuan County,Datong City,Shanxi,Eastern Asia,Asia,,,,,,,L600852,G600858,https://gem.wiki/Hunyuan_hydroelectric_plant
China,,Huoshan hydroelectric plant,霍山抽水蓄能电站,,1200,No,1200,0,4 x 300 MW,pre-construction,,,,,,,,pumped storage,,31.2253,116.2238,approximate,,Huoshan County,Liu'an City,Anhui,Eastern Asia,Asia,,,,,,,L600853,G600859,https://gem.wiki/Huoshan_hydroelectric_plant
China,,Jiacha hydroelectric plant,雅鲁藏布江加查水电站,Gyaca hydroelectric plant,360,No,360,0,3 x 120 MW,operating,,2020,,China Huaneng Group CO LTD,中国华能集团有限公司,Huaneng Tibet Yalongzangbu Jiang Hydropower Development and Investment CO LTD,华能西藏雅鲁藏布江水电开发投资有限公司,conventional storage,Yaluzangbujiang (Brahmaputra) River,29.1931,92.5116,approximate,,Jiacha (Gyaca) county seat,Shannan Municipality,Tibet,Eastern Asia,Asia,,,,,,,L600854,G600860,https://gem.wiki/Jiacha_hydroelectric_plant
China,,Jiande hydroelectric plant,建德抽水蓄能电站,,2400,No,2400,0,6 x 400 MW,pre-construction,,,,,,,,pumped storage,,29,120,approximate,Meicheng Town,Jiande City,Hangzho City,Zhejiang,Eastern Asia,Asia,,,,,,,L600855,G600861,https://gem.wiki/Jiande_hydroelectric_plant
China,,Jiangbian hydroelectric plant,江边水电站,Jiulong County Jiangbian hydroelectric plant(九龙县江边水电站）,330,No,330,0,3 x 110 MW,operating,,2011,,CLP Power China (Jiangbian) Limited,中电中国（江边）有限公司,Guangxi Liuzhou Honghua Hydropower CO LTD,广西柳州市红花水电有限公司,run-of-river,Jiulong River,29.0004,101.5072,approximate,,Jiulong County,Garzê Tibetan Autonomous Prefecture,Sichuan,Eastern Asia,Asia,,,,,,,L600856,G600862,https://gem.wiki/Jiangbian_hydroelectric_plant
China,,Jiangkou hydroelectric plant,芙蓉江江口水电站,,400,No,400,0,4 x 100 MW,operating,,2003,,Chongqing Qinghehui Energy CO LTD [90%]; Chongqing Energy Investment Clean Energy CO LTD [8.75%]; Chongching Rongfeng Energy Technology Development CO LTD [1.25%],重庆清合汇能源有限责任公司[90%]; 重庆能投清洁能源有限公司[8.75%]; 重庆市融丰能源科技发展有限公司[1.25%],State Power Investment Group Jiangkou Hydropower CO LTD,国家电投集团重庆江口水电有限责任公司,conventional storage,Furong River,29.2357,107.8922,exact,Jiangkou Town,Wulong District,Wulong District,Chongqing,Eastern Asia,Asia,,,,,,,L600857,G600863,https://gem.wiki/Jiangkou_hydroelectric_plant
China,,Jiangpinghe hydroelectric plant,溇水江坪河水电站,,450,No,450,0,2 x 225 MW,operating,,2020,,Hubei Energy Group,湖北能源集团股份有限公司,Hubei Energy Group Loushui Hydropower Development CO LTD,湖北能源集团溇水水电有限公司,conventional storage,Loushui River,29.739,110.3508,exact,,Hefeng County,Enshi Prefecture,Hubei,Eastern Asia,Asia,,,,,,,L600858,G600864,https://gem.wiki/Jiangpinghe_hydroelectric_plant
China,,Jiangseba hydroelectric plant,姜射坝水电站,,128,No,128,0,4 x 32 MW,operating,,2005,,Sichuan Nengtou Power Development Group CO LTD,四川能投电力开发集团有限公司,Sichuan Western Sunny Electric Power Development CO LTD,四川西部阳光电力开发有限公司,conventional storage,Minjiang River,31.4837,103.6032,exact,Yenmen Town,Wenchuan County,Ngawa Tibetan and Qiang Autonomous Prefecture,Sichuan,Eastern Asia,Asia,,,,,,,L600859,G600865,https://gem.wiki/Jiangseba_hydroelectric_plant
China,,Jiangshan hydroelectric plant,江山抽水蓄能电站,,1200,No,1200,0,4 x 300 MW,pre-construction,,,,Wanhuitong Energy Technology CO LTD; Zhefu Holding Group CO LTD,万汇通能源科技有限公司; 浙富控股集团股份有限公司,,,pumped storage,,30.9028,119.7317,approximate,Wanyao County,Jiangshan City,Quzhou City,Zhejiang,Eastern Asia,Asia,,,,,,,L600860,G600866,https://gem.wiki/Jiangshan_hydroelectric_plant
China,,Jiangsu Liyang hydroelectric plant,江苏溧阳抽水蓄能电站,Liyang pumped storage hydroelectric plant(溧阳抽水蓄能电站),1500,No,1500,0,6 x 250 MW,operating,,2017,,Jiangsu Guoxin Investment Group LTD,江苏省国信集团有限公司,Jiangsu Guoxin Liyang Pumped Storage Power Generation CO LTD,江苏国信溧阳抽水蓄能发电有限公司,pumped storage,,31.3342,119.4414,approximate,Tianmuhu Town,Liyang City,Changzhou City,Jiangsu,Eastern Asia,Asia,,,,,,,L600861,G600867,https://gem.wiki/Jiangsu_Liyang_hydroelectric_plant
China,,Jiangsu Shahe hydroelectric plant,江苏沙河抽水蓄能电站,Shahe pumped storage hydroelectric plant(沙河抽水蓄能电站),100,No,100,0,2 x 50 MW,operating,,2002,,Jiangsu Guoxin Investment Group LTD,江苏省国信集团有限公司,Jiangsu Shahe Pumped Storage Power Generation CO LTD,江苏沙河抽水蓄能发电有限公司,pumped storage,,31.2876,119.4282,exact,Daifu Town,Liyang City,Changzhou City,Jiangsu,Eastern Asia,Asia,,,,,,,L600862,G600868,https://gem.wiki/Jiangsu_Shahe_hydroelectric_plant
China,,Jiangxian Pumped Storage hydroelectric plant,绛县抽水蓄能电站,,1200,No,1200,0,,pre-construction,,,,,,,,pumped storage,,35.4912,111.5816,approximate,Gujiang Town,Jiang County,Yuncheng City,Shanxi,Eastern Asia,Asia,,,,,,,L604118,G604157,https://gem.wiki/Jiangxian_Pumped_Storage_hydroelectric_plant
China,,Jiangya hydroelectric plant,溇水江垭水电站,,300,No,300,0,3 x 100 MW,operating,,2001,,,,,,conventional storage,Loushui River,29.5406,110.739,exact,Jiangya Town,Cili County,Zhangjiajie Municipality,Hunan,Eastern Asia,Asia,,,,,,,L600863,G600869,https://gem.wiki/Jiangya_hydroelectric_plant
China,,Jianke hydroelectric plant,剑科水电站,,246,No,246,0,3 x 82 MW,construction,,2021,,SPIC Sichuan Electric Power CO LTD,国家电投集团四川电力有限公司,,,conventional storage,Maoergai River,32.5135,103.0451,approximate,Xiabazhai Town,Songpan County,Ngawa Tibetan and Qiang Autonomous Prefecture,Sichuan,Eastern Asia,Asia,,,,,,,L600864,G600870,https://gem.wiki/Jianke_hydroelectric_plant
China,,Jiannan hydroelectric plant,建南抽水蓄能电站,,1600,No,1600,0,,pre-construction,,,,,,,,pumped storage,,30.4392,108.534,approximate,Jiannan Town,Lichuan City,Enshi Tujia and Miao Autonomous Prefecture,Hubei,Eastern Asia,Asia,,,,,,,L600865,G600871,https://gem.wiki/Jiannan_hydroelectric_plant
China,,Jianquan hydroelectric plant,建全抽水蓄能电站,,1200,No,1200,0,4 x 300 MW,construction,,2029,,,,,,pumped storage,,31.0955,108.6813,approximate,Jianquan Village,Gaoyang Town,Yunyang County,Chongqing,Eastern Asia,Asia,,,,,,,L600866,G600872,https://gem.wiki/Jianquan_hydroelectric_plant
China,,Jiantang hydroelectric plant,建堂抽水蓄能电站,,1800,No,1800,0,,pre-construction,,,,,,,,pumped storage,,45.6777,130.0484,approximate,Jiantang Town,Linkou County,Mudanjiang City,Heilongjiang,Eastern Asia,Asia,,,,,,,L600867,G600873,https://gem.wiki/Jiantang_hydroelectric_plant
China,,Jiaohe hydroelectric plant,蛟河抽水蓄能电站,,1200,No,1200,0,4 x 300 MW,pre-construction,,2029,,,,,,pumped storage,,43.5786,127.5527,approximate,Baishishan Town,Jiaohe City,Jilin City,Jilin,Eastern Asia,Asia,,,,,,,L600868,G600874,https://gem.wiki/Jiaohe_hydroelectric_plant
China,,Jiapeng Pumped Storage hydroelectric plant,家朋抽水蓄能电站,,1400,No,1400,0,,pre-construction,,,,,,,,pumped storage,,30.1909,118.8685,approximate,Jingzhou County,Jixi County,Xuancheng City,Anhui,Eastern Asia,Asia,,,,,,,L604154,G604193,https://gem.wiki/Jiapeng_Pumped_Storage_hydroelectric_plant
China,,Jiaxian hydroelectric plant,郏县抽水蓄能电站,,600,No,600,0,,pre-construction,,,,,,,,pumped storage,,33.8971,113.3157,approximate,Tangjie Town,Jiaxian County,Pingdingshan City,Henan,Eastern Asia,Asia,,,,,,,L600869,G600875,https://gem.wiki/Jiaxian_hydroelectric_plant
China,,Jiayan hydroelectric plant,夹岩水电站,Jiayan Hydropower Complex Project(夹岩水利枢纽工),240,No,240,0,3 x 80 MW,construction,,2022,,,,,,conventional storage,Puduhe River,26.201,102.7631,exact,Shekuai Town,Dongchuan District,Kunming City,Yunnan,Eastern Asia,Asia,,,,,,,L600870,G600876,https://gem.wiki/Jiayan_hydroelectric_plant
China,,Jiayan Yanjiawan hydroelectric plant,夹岩杨家湾抽水蓄能电站,,1400,No,1400,0,,pre-construction,,,,,,,,pumped storage,,27.1738,104.9734,approximate,Yangjiawan Town,Qixingguan District,Bijie City,Guizhou,Eastern Asia,Asia,,,,,,,L600871,G600877,https://gem.wiki/Jiayan_Yanjiawan_hydroelectric_plant
China,,Jiemian hydroelectric plant,街面水电站,,300,No,300,0,2 x 150 MW,operating,,2009,,,,Fujian Shuikou Power Generation Group CO LTD,福建水口发电集团有限公司,conventional storage,You River,26.0348,118.1223,approximate,Banmian Town,Youxi County,Sanming city,Fujian,Eastern Asia,Asia,,,,,,,L600872,G600878,https://gem.wiki/Jiemian_hydroelectric_plant
China,,Jiexu hydroelectric plant,雅鲁藏布江街需水电站,,510,No,510,0,,construction,,,,China Huaneng Group CO LTD,中国华能集团有限公司,Huaneng Tibet Yalongzangbu Jiang Hydropower Development and Investment CO LTD,华能西藏雅鲁藏布江水电开发投资有限公司,conventional storage,Yaluzangbujiang (Brahmaputra) River,29.2531,92.4451,approximate,Jiexu Village,Sangri County,Shannan Municipality,Tibet,Eastern Asia,Asia,,,,,,,L600873,G600879,https://gem.wiki/Jiexu_hydroelectric_plant
China,,Jilebulake hydroelectric plant,吉勒布拉克水电站,,160,No,160,0,2 x 30 MW; 2 x 50 MW,operating,,2014,,,,Xinjiang Xinhua Jilebulake Hydropower Development CO LTD,新疆新华吉勒布拉克水电开发有限公司,run-of-river,Haba River,48.2619,86.4008,exact,Kölbay Town,Habahe County,Altay Prefecture,Xinjiang Uygur Autonomous Region,Eastern Asia,Asia,,,,,,,L600874,G600880,https://gem.wiki/Jilebulake_hydroelectric_plant
China,,Jilintai I hydroelectric plant,吉林台一级水电站,,460,No,460,0,4 x 115 MW,operating,,2006,,China Energy Investment Group Xinjiang Energy CO LTD,国家能源集团新疆能源有限责任公司,Guodian Sinkiang Jilintai Hydro Power Development CO LTD,国家能源集团新疆吉林台水电开发有限公司,conventional storage,Kashgar River,43.8627,82.8415,exact,Qujurtay Town,Nilka County,Ili Kazakh Autonomous Prefecture,Xinjiang Uygur Autonomous Region,Eastern Asia,Asia,,,,,,,L600875,G600881,https://gem.wiki/Jilintai_I_hydroelectric_plant
China,,Jin'anqiao hydroelectric plant,金沙江金安桥水电站,,2400,No,2400,0,4 x 600 MW,operating,,2012,,Jinjiang Hydropower Generation Group CO LTD [30.6665%]; Shanghai Xiaotou Enterprise Management Consulting CO LTD [19.9311%]; Sichuan Trust CO LTD [12.6602%]; Yunnan Huadian Jinshajiang River Middle Reaches Hydropower Development CO LTD [12%]; Shanghai Weixuan Investment Management Partnership [8.9291%]; Yunnan Province Energy Investment Group CO LTD [8%]; Jiashi Capital Management CO LTD [3.9862%]; Zhonghe Medium and Small Enterprise Financing Guarantee Shareholding CO LTD [3.8268%],金江水力发电集团有限公司[30.6665%]; 上海潇投企业管理咨询有限公司[19.9311%]; 四川信托有限公司[12.6602%]; 云南华电金沙江中游水电开发有限公司[12%]; 上海未轩投资管理合伙企业(有限合伙)[8.9291%]; 云南省能源投资集团有限公司[8%]; 嘉实资本管理有限公司[3.9862%]; 中合中小企业融资担保股份有限公司[3.8268%],Jin'anqiao Hydropower CO LTD,金安桥水电站有限公司,conventional storage,Jinshajiang River,26.8069,100.4439,exact,,Gucheng District,Lijiang Municipality,Yunnan,Eastern Asia,Asia,,,,,,,L600876,G600882,https://gem.wiki/Jin'anqiao_hydroelectric_plant
China,,Jinchuan hydroelectric plant,大渡河金川水电站,,860,No,860,0,4 x 215 MW,construction,,2025,,State Energy Investment Dadu River Valley Hydropower Development CO LTD,国能大渡河流域水电开发有限公司,State Energy Investment Dadu River Jinchuan Hydropower Construction CO LTD,国能大渡河金川水电建设有限公司,conventional storage,Dajinchuan River,31.5901,102.0778,approximate,,Jinchuan County,Aba Prefecture,Sichuan,Eastern Asia,Asia,,,,,,,L600877,G600883,https://gem.wiki/Jinchuan_hydroelectric_plant
China,,Jinchuanxia hydroelectric plant,金川峡抽水蓄能电站,,1000,No,1000,0,4 x 250 MW,pre-construction,,,,,,,,pumped storage,,38.3707,102.0713,approximate,Hexibao Town,Yongchang County,Jinchang City,Gansu,Eastern Asia,Asia,,,,,,,L600878,G600884,https://gem.wiki/Jinchuanxia_hydroelectric_plant
China,,Jinggangshan hydroelectric plant,井冈山水电站,Jinggangshan Navigation and Hydropower Complex Project(井冈山航电枢纽),133,No,133,0,6 x 22 MW,operating,,2020,,,,,,conventional storage,Gan River,26.6375,114.8004,approximate,Yaotou Town,Wan'an County,Ji'an City,Jiangxi,Eastern Asia,Asia,,,,,,,L600879,G600885,https://gem.wiki/Jinggangshan_hydroelectric_plant
China,,Jinghong hydroelectric plant,澜沧江景洪水电站,,1750,No,1750,0,5 x 530 MW,operating,,2009,,China Huaneng Group CO LTD [50.4%]; Yunnan Province Energy Investment Group CO LTD [28.26]; Yunnan Hopewell Group Shareholding CO LTD [11.34%]; other individual and institutional shareholders [10%],中国华能集团有限公司[50.4%]; 云南省能源投资集团有限公司[28.26]; 云南合和（集团）股份有限公司[11.34%],Huaneng Langcangjiang River Hydropower Shareholding CO LTD,华能澜沧江水电股份有限公司,conventional storage,Lancangjiang (Mekong) River,22.0512,100.7678,exact,,Jinghong Municipality,Xishuangbanna Prefecture,Yunnan,Eastern Asia,Asia,,,,,,,L600880,G600886,https://gem.wiki/Jinghong_hydroelectric_plant
China,,Jingmen Pumped Storage hydroelectric plant,荆门抽水蓄能电站,,200,No,200,0,,pre-construction,,,,,,,,pumped storage,,31.289,112.6415,approximate,Yangzi Town,Zhongxiang City,Jingmen City,Hubei,Eastern Asia,Asia,,,,,,,L604135,G604174,https://gem.wiki/Jingmen_Pumped_Storage_hydroelectric_plant
China,,Jingning hydroelectric plant,景宁抽水蓄能电站,,1400,No,1400,0,4 X 350MW,construction,,,,,,,,pumped storage,,27.8454,119.4728,approximate,Shawan Town,Jingning She Autonomous County,Lishui City,Zhejiang,Eastern Asia,Asia,,,,,,,L600881,G600887,https://gem.wiki/Jingning_hydroelectric_plant
China,,Jingshantun Pumped Storage hydroelectric plant,景山屯抽水蓄能电站,,1800,No,1800,0,,pre-construction,,,,Huadian Jilin Energy CO LTD,华电吉林能源有限公司,,,pumped storage,,42.3831,126.8081,approximate,Jingyu Town,Jingyu County,Baishan City,Jilin,Eastern Asia,Asia,,,,,,,L604139,G604178,https://gem.wiki/Jingshantun_Pumped_Storage_hydroelectric_plant
China,,Jingyang County hydroelectric plant,泾阳县抽水蓄能电站,,1200,No,1200,0,,pre-construction,,,,,,,,pumped storage,,34.6472,108.701,approximate,Xinglong Town,Jingyang County,Xianyang City,Shaanxi,Eastern Asia,Asia,,,,,,,L600882,G600888,https://gem.wiki/Jingyang_County_hydroelectric_plant
China,,Jiniu hydroelectric plant,革什扎河吉牛水电站,,240,No,240,0,2 x 120 MW,operating,,2014,,State Energy Investment Dadu River Valley Hydropower Development CO LTD [85%]; China Water Resources and Hydropower Number Seventh Engineering Bureau CO LTD [15%],国能大渡河流域水电开发有限公司[85%]; 中国水利水电第七工程局有限公司[15%],State Energy Investment Daduhe River Geshihua Hydropower Development CO LTD,国能大渡河革什扎水电开发有限公司,conventional storage,Geshizha River,30.9012,101.8196,approximate,Mu'erzong County,Danba County,Ganzi Prefecture,Sichuan,Eastern Asia,Asia,,,,,,,L600883,G600889,https://gem.wiki/Jiniu_hydroelectric_plant
China,,Jinkang hydroelectric plant,金康水电站,,150,No,150,0,2 x 75 MW,operating,,2006,,Datang International Sichuan Power Generation CO LTD,大唐国际发电股份有限公司四川分公司,Sichuan Jinkang Electric Power Development CO LTD,四川金康电力发展有限公司,conventional storage,Jintanghe River,30.3692,102.2795,approximate,Jintang Town,Kangdin City,Garzê Tibetan Autonomous Prefecture,Sichuan,Eastern Asia,Asia,,,,,,,L600884,G600890,https://gem.wiki/Jinkang_hydroelectric_plant
China,,Jinlongtan hydroelectric plant,金龙潭水电站,,180,No,180,0,3 x 60 MW,operating,,2006,,Guangxi Guiguan Electric Power CO LTD,广西桂冠电力股份有限公司,,,run-of-river,Min River,31.8674,103.6969,exact,Caijing County,Yilong County,Nanchong City,Sichuan,Eastern Asia,Asia,,,,,,,L600885,G600891,https://gem.wiki/Jinlongtan_hydroelectric_plant
China,,Jinping hydroelectric plant,金平水电站,,81,No,81,0,2 x 40.5 MW,operating,,,,Sichuan Branch Datang International Power Generation CO LTD,大唐国际发电股份有限公司四川分公司,Sichuan Jinkang Power Development CO LTD,四川金康电力发展有限公司,conventional storage,Jintang River,30.4333,102.2888,approximate,Pengta County,Kangding County,Garzê Tibetan Autonomous Prefecture,Sichuan,Eastern Asia,Asia,,,,,,,L600886,G600892,https://gem.wiki/Jinping_hydroelectric_plant
China,,Jinping Stage 1 hydroelectric plant,雅砻江锦屏一级水电站,,3600,No,3600,0,6 x 600 MW,operating,Jinping Complex,2014,,State Development Investment Corporation Power Shareholding CO LTD [52%]; Sichuan Chuantou Energy Shareholding CO LTD [48%],国投电力控股股份有限公司[52%]; 四川川投能源股份有限公司[48%],Yalongjiang Valley Hydropower Development CO LTD,雅砻江流域水电开发有限公司,conventional storage,Yalongjiang River,28.1833,101.6337,exact,,Yanyuan County,Liangshan Prefecture,Sichuan,Eastern Asia,Asia,,,,,,,L600887,G600893,https://gem.wiki/Jinping_Stage_1_hydroelectric_plant
China,,Jinping Stage 2 hydroelectric plant,雅砻江锦屏二级水电站,,4800,No,4800,0,8 x 600 MW,operating,Jinping Complex,2014,,State Development Investment Corporation Power Shareholding CO LTD [52%]; Sichuan Chuantou Energy Shareholding CO LTD [48%],国投电力控股股份有限公司[52%]; 四川川投能源股份有限公司[48%],Yalongjiang Valley Hydropower Development CO LTD,雅砻江流域水电开发有限公司,conventional and run-of-river,Yalongjiang River,28.1318,101.7912,approximate,,Mianning County,Liangshan Prefecture,Sichuan,Eastern Asia,Asia,,,,,,,L600888,G600894,https://gem.wiki/Jinping_Stage_2_hydroelectric_plant
China,,Jinsha hydroelectric plant,金沙江金沙水电站,Panjihua Jinsha hydroelectric plant(攀枝花金沙水电站),560,No,560,0,4 x 140 MW,operating,,2021,,Sichuan Energy Investment Power Development Group CO LTD [60%]; Yangzi River Design Group CO LTD [25%]; Panzhihua Municipal State Asset Group CO LTD [15%],四川能投电力开发集团有限公司[60%]; 长江设计集团有限公司[25%]; 攀枝花市国有投资（集团）有限责任公司[15%],Chengdu Branch of Sichuan Energy Investment Panzhihua Hydropower Development CO LTD,四川省能投攀枝花水电开发有限公司,conventional storage,Jinshajiang River,26.5736,101.6412,exact,Qianjin Town,West District,Panzhihua Municipality,Sichuan,Eastern Asia,Asia,,,,,,,L600889,G600895,https://gem.wiki/Jinsha_hydroelectric_plant
China,,Jinshajiang Changbuo hydroelectric plant,金沙江昌波水电站,,826,No,826,0,,pre-construction,,,,,,,,conventional storage,Jinshajiang River,29.7799,99.013,approximate,Zhubalong Town,Batang County,Garzê Tibetan Autonomous Prefecture,Sichuan,Eastern Asia,Asia,,,,,,,L600890,G600896,https://gem.wiki/Jinshajiang_Changbuo_hydroelectric_plant
China,,Jinshuihe hydroelectric plant,金水河抽水蓄能电站,,1400,No,1400,0,,pre-construction,,,,,,,,pumped storage,,33.5463,107.822,approximate,Yueba Town,Foping County,Hanzhong City,Shaanxi,Eastern Asia,Asia,,,,,,,L600891,G600897,https://gem.wiki/Jinshuihe_hydroelectric_plant
China,,Jinshuitan hydroelectric plant,紧水滩水电站,,300,No,300,0,6 x 50 MW,operating,,1988,,State Grid Zhejiang Electric Power CO LTD,国网浙江省电力有限公司,State Grid Zhejiang Electric Power CO LTD Jinshuitan Hydropower Plant,国网浙江省电力有限公司紧水滩水力发电厂,conventional storage,Oujiang River,28.2123,119.5391,exact,Jinshuitan Town,Yunhe County,Lishui City,Zhejiang,Eastern Asia,Asia,,,,,,,L600892,G600898,https://gem.wiki/Jinshuitan_hydroelectric_plant
China,,Jinshuitan hydroelectric plant,紧水滩抽水蓄能电站,,297,No,297,0,,pre-construction,,2027,,,,,,pumped storage,,28.1466,119.4608,exact,Jinshuitan Town,Yunhe County,Lishui City,Zhejiang,Eastern Asia,Asia,,,,,,,L600892,G600899,https://gem.wiki/Jinshuitan_hydroelectric_plant
China,,Jinwuo hydroelectric plant,金窝水电站,,240,No,240,0,2 x 120 MW,operating,,2009,,,,,,run-of-river,Tianwanhe River,29.231,102.3618,approximate,Xinmian Town,Shimian County,Ya'an City,Sichuan,Eastern Asia,Asia,,,,,,,L600893,G600900,https://gem.wiki/Jinwuo_hydroelectric_plant
China,,Jinxi hydroelectric plant,金溪水电站,,150,No,150,0,4 x 37.5 MW,operating,,1997,,Sichuan Port and Channel Development CO LTD,四川省港航开发有限责任公司,Sichuan Jialingjiang Xinzheng Hydro Power Development CO LTD,四川嘉陵江金溪航电开发有限公司,run-of-river,Jialingjiang River,31.1239,106.3386,exact,Jinxi Town,Peng'an County,Nanchong City,Sichuan,Eastern Asia,Asia,,,,,,,L600894,G600901,https://gem.wiki/Jinxi_hydroelectric_plant
China,,Jinyuan hydroelectric plant,金元水电站,,100,No,100,0,,operating,,,,Datang Sichuan Power Generation CO LTD,大唐四川发电有限公司,Sichuan Jinkang Electric Power Development CO LTD,四川金康电力发展有限公司,run-of-river,Jintang River,30.3693,102.2794,approximate,Jintang Town,Kangding City,Garzê Tibetan Autonomous Prefecture,Sichuan,Eastern Asia,Asia,,,,,,,L600895,G600902,https://gem.wiki/Jinyuan_hydroelectric_plant
China,,Jinyun hydroelectric plant,缙云抽水蓄能电站,,1800,No,1800,0,6 x 300 MW,construction,,2024,,,,,,pumped storage,,28.5081,120.2605,approximate,Dayang Town,Jinyun County,Lishui City,Zhejiang,Eastern Asia,Asia,,,,,,,L600896,G600903,https://gem.wiki/Jinyun_hydroelectric_plant
China,,Jinzhai hydroelectric plant,金寨抽水蓄能电站,,1200,No,1200,0,4 x 300 MW,operating,,2022,,Shanghai Electric Group CO LTD; State Grid Integrated Energy Service Group CO LTD; China Energy Engineering Group Anhui Electric CO LTD,上海电气集团股份有限公司; 国网综合能源服务集团有限公司; 中国能源建设集团安徽电力,,,pumped storage,,31.4285,116.0172,approximate,Zhangchong town,Jinzhai County,Lu'an city,Anhui,Eastern Asia,Asia,,,,,,,L600897,G600904,https://gem.wiki/Jinzhai_hydroelectric_plant
China,,Jinzixian hydroelectric plant,金紫仙抽水蓄能电站,,1200,No,1200,0,,pre-construction,,,,,,,,pumped storage,,26.4273,113.4824,approximate,Jinzixian Town,Anren County,Chenzhou City,Hunan,Eastern Asia,Asia,,,,,,,L600898,G600905,https://gem.wiki/Jinzixian_hydroelectric_plant
China,,Jisha hydroelectric plant,吉沙水电站,,120,No,120,0,2 x 60 MW,operating,,2008,,Guodian Yunnan Power CO LTD,国家能源集团云南电力有限公司,Guoneng Diqing Shangri La Power Generation CO LTD,国能迪庆香格里拉发电有限公司,conventional storage,Shuoduogang River,27.5531,99.813,approximate,Xiaozhongdian Town,Shangri-La City,Dêqên Tibetan Autonomous Prefecture,Yunnan,Eastern Asia,Asia,,,,,,,L600899,G600906,https://gem.wiki/Jisha_hydroelectric_plant
China,,Jishixia hydroelectric plant,积石峡水电站,,1020,No,1020,0,3 x 340 MW,operating,,2010,,State Power Investment Group Upper Yellow River Hydropower Development CO LTD,国家电投集团黄河上游水电开发有限责任公司,State Power Investment Group Upper Yellow River Hydropower Development CO LTD,青海黄河上游水电开发有限责任公司积石峡发电分公司,conventional storage,Yellow River,35.8242,102.7057,exact,Qingshui County,Xunhua Salar Autonomous County,Haidong City,Qinghai,Eastern Asia,Asia,,,,,,,L600900,G600907,https://gem.wiki/Jishixia_hydroelectric_plant
